url,category,trust_level,status,http_status,title,document_id,source_id,content_hash,fetched_at,error
https://www.tsinghua.edu.cn/info/1181/55339.htm,????,high,imported,200,清华师生清明节缅怀清华英烈-清华大学,1008,crawl_b691eb765793,347d8a92e1230f4928ba184c0311f5a09b72a691b9dab743f28586b58cc7159f,,
https://www.tsinghua.edu.cn/info/1181/55341.htm,????,high,imported,200,为人为学第一等——缅怀著名科学家林家翘院士-清华大学,1009,crawl_940ecdc439c4,9b43eff403bdbf5540236deaea79e7b52ef814cf75ad06228b77d71c2424387f,,
https://www.tsinghua.edu.cn/info/1181/55343.htm,????,high,imported,200,清华举行自主招生复试 800余学子清华园逐梦-清华大学,1010,crawl_c5d5a2d7c425,3c6cf8c74047ed629eea6626c94f1601eb3040154a68aa6b272a75d833cdcb78,,
https://www.tsinghua.edu.cn/info/1181/55345.htm,????,high,imported,200,吴晓灵做客五道口金融家大讲堂畅谈财富管理市场-清华大学,991,crawl_61bc61611c68,83a31f673dbb70da55ac6edf2f1ebed4a71b3cd01f6ae8a3fb69a052fb34c71e,,
https://www.tsinghua.edu.cn/info/1181/55347.htm,????,high,imported,200,清华大学未来动漫兴趣团队举行作品展映会-清华大学,992,crawl_40e4ed3713da,bfd7634b19123507f76994ffd040074db3dfb2a2607d27367c33d9685035b8ee,,
https://www.tsinghua.edu.cn/info/1181/55349.htm,????,high,imported,200,新疆大学党委书记李中耀来访清华-清华大学,993,crawl_6f9eddce85b9,e8a88d3d91d4f6644d136cf3d56c3c5c4cfc94c40de720abfa53ce1e7a9cb85d,,
https://www.tsinghua.edu.cn/info/1181/55351.htm,????,high,imported,200,倪维斗院士做客新人文讲座 探讨我国的低碳转型-清华大学,994,crawl_dfcf85e7c48e,f1cce010604a11dab71eaa4634c8da56ea4299c01f1527359779cb28b66b5238,,
https://www.tsinghua.edu.cn/info/1181/55353.htm,????,high,imported,200,清华首个国家973青年科学家专题项目启动-清华大学,995,crawl_e319e020125c,f81ad6085bdec1c09e31fb0142f0e68f5124ec4df6772b1b503c07e35c96db66,,
https://www.tsinghua.edu.cn/info/1181/55355.htm,????,high,imported,200,美国旧金山市市长做客清华海外名师讲堂-清华大学,996,crawl_396ae1c620eb,cf06aa72fe9cb16ec11e0d695eab7e778664e47e2f086893b60f1e01a910d710,,
https://www.tsinghua.edu.cn/info/1181/55356.htm,????,high,imported,200,北京理工大学党委书记郭大成一行到清华调研-清华大学,997,crawl_81b2711552fe,16515d8a310b1f821d27808ea7d0447a082b76f1a656be75a0fdcf33f0f6d2ab,,
https://www.tsinghua.edu.cn/info/1181/55358.htm,????,high,imported,200,清华-MIT中国实验室2012—2013项目报告会举行-清华大学,998,crawl_e41a7ab0d021,6bb4b5cf3834882fe4501f06c25fca615e7496434a175366f428dd94907207c4,,
https://www.tsinghua.edu.cn/info/1181/55360.htm,????,high,imported,200,清华大学共同主办危机后的公司治理与国企改革论坛-清华大学,999,crawl_868586ba84e1,074a2ede203d44741d9cb5e55c7afbb981ca7304a7b03fa6b11f3584e15702e2,,
https://www.tsinghua.edu.cn/info/1181/55362.htm,????,high,imported,200,周斌：守护空气的精灵-清华大学,1000,crawl_6214b108024f,6c18a7a5685c3eef113e0ecbe4c4c90484f6b2971bdccce10502226174de4cc3,,
https://www.tsinghua.edu.cn/info/1181/55364.htm,????,high,imported,200,清华校友艺术教育基金捐赠仪式举行-清华大学,981,crawl_16fd63340493,44ad7e122d5573a81a6e251e9bb8ade291030b9494d1071f0ebd0ee7ed9b9543,,
https://www.tsinghua.edu.cn/info/1181/55366.htm,????,high,imported,200,故宫博物院客座教授叶喆民先生清华讲述春华秋实-清华大学,982,crawl_099f5b2f3dcd,9aaa5909f9931d3de21038fd2e4aa4ae1719a23f1ff64569f1bd1445737442b8,,
https://www.tsinghua.edu.cn/info/1181/55368.htm,????,high,imported,200,清华留学生支教清红蓝子弟小学献爱心-清华大学,983,crawl_ff19c001f14c,9ac946ea380f04040735041569af29404281067495cac48cf521f92ee3f77844,,
https://www.tsinghua.edu.cn/info/1181/55370.htm,????,high,imported,200,博茂集团主席做客清华金融行业论坛谈对冲基金-清华大学,984,crawl_5f1f3f489ec7,9d816e29d64373999bda21e850f0bb6dd9c8243aa549f868665232173615e47d,,
https://www.tsinghua.edu.cn/info/1181/55372.htm,????,high,imported,200,清华公管前沿讲座探讨世界经济形势和公共危机管理-清华大学,985,crawl_c65c047f7410,46c75015d1cda25873b3f6bf1bd99f1667a08cb5091ed30d00cbbe858b421b28,,
https://www.tsinghua.edu.cn/info/1181/55374.htm,????,high,imported,200,清华牵头国家重大科研计划项目研究退行性疾病-清华大学,986,crawl_45d58c9061e4,1f93e562c412d9c836f83f7639c663d1a509ff570d98e6cb3143b8721a7c8927,,
https://www.tsinghua.edu.cn/info/1181/55376.htm,????,high,imported,200,宋鲁郑做客文新论坛畅谈中国制度模式何以优于西方-清华大学,987,crawl_e9ddf7b48c58,8c291aea59948d5211f5f318f8a6dbf29686590ccd76d55d23c84c0ec0faa04e,,
https://www.tsinghua.edu.cn/info/1181/55377.htm,????,high,imported,200,建环0：阳光灿烂的日子-清华大学,988,crawl_2e32a48aa028,f0be6ff042a2b01e77a71cf91aeeb8e4d2bc0f0c751decbf6e948c4aaf46865e,,
https://www.tsinghua.edu.cn/info/1181/55380.htm,????,high,imported,200,第九届清华大学建筑节能学术周探讨长江流域住宅采暖-清华大学,989,crawl_326efa7d4e99,68ccc02d8da90d38e348044371ef65411d52f43e70a08ba0cd70b5458afe9a88,,
https://www.tsinghua.edu.cn/info/1181/55382.htm,????,high,imported,200,美院多名学生在第13届全国纺织品设计大赛中获奖-清华大学,990,crawl_80752ae6bb14,e7ec02c398f558d01538e8191e4a0d0bfbbcddeadd3279d074d4b95419dd62e5,,
https://www.tsinghua.edu.cn/info/1181/55383.htm,????,high,imported,200,刘晓东：仰望星空 坚定脚步-清华大学,971,crawl_a0abfd6a85ee,1ca28c51861c5ece4886cc6fc7bd3ad99289870ad807c9b266e13a35a630732f,,
https://www.tsinghua.edu.cn/info/1181/55386.htm,????,high,imported,200,清华大学“模范工厂”采访记-清华大学,972,crawl_29a99611ad07,88e42829b24999c77336b64c191ca519fc73dcc571148373a12902f72a457bb5,,
https://www.tsinghua.edu.cn/info/1181/55388.htm,????,high,imported,200,王萌：学术的抢跑者快乐的志愿工-清华大学,973,crawl_9aaab71f14d4,0a5ee4c0fe62581874a2df84e4f55a50e2356db2bd0c8e61559bf2889fab1439,,
https://www.tsinghua.edu.cn/info/1181/55390.htm,????,high,imported,200,清华大学民乐队赴澳门大学进行交流演出-清华大学,974,crawl_6836c0791780,e2747a84645357f9b5f03e588baf196666a10c248ec450289511294e173baa3d,,
https://www.tsinghua.edu.cn/info/1181/55392.htm,????,high,imported,200,清华教授安杰明当选澳大利亚科学院院士-清华大学,975,crawl_20491a3f24b4,f38e5d55880096772944c182cf1166911702323862b42ce9cf74baf9d4d07e07,,
https://www.tsinghua.edu.cn/info/1181/55394.htm,????,high,imported,200,北京高校环境联盟第三届研究生志愿论坛在清华举行-清华大学,976,crawl_84cfdb303885,d0042cb4eed464517f9c2ffbab6f3972f4586cef04dca887d33bf977b4921b7d,,
https://www.tsinghua.edu.cn/info/1181/55396.htm,????,high,imported,200,清华牵头国家973项目“分子聚集体的化学：多层次功能组装体构筑与动态调控”启动-清华大学,977,crawl_94c2ac45f026,b8041cfe9dacaae418d1b751383606eafdfd04b9a7f6bceb8d560c71a4920cdc,,
https://www.tsinghua.edu.cn/info/1181/55397.htm,????,high,imported,200,校长陈吉宁调研导航技术工程中心-清华大学,978,crawl_f529333f79fd,54c5be53f0a4c607a2480064739fb6503db315f5e83880926045d4115c191f85,,
https://www.tsinghua.edu.cn/info/1181/55399.htm,????,high,imported,200,清华学报哲社版2012年转载排名全国高校社科期刊第一-清华大学,979,crawl_57e17387a232,35e3406337e09c1068ffdb3d6df9ac65c0131b7de950ae4d4a92e7955ae3a618,,
https://www.tsinghua.edu.cn/info/1181/55401.htm,????,high,imported,200,张高丽考察调研清华重组蛋白质药物及肿瘤诊断试剂研发-清华大学,980,crawl_073004b0965d,1b8839210b6169dc550202bb43e92b4e94266dd7b7597361a2e634679e620d43,,
https://www.tsinghua.edu.cn/info/1181/55403.htm,????,high,imported,200,中科院周琪做客水木清华阐述干细胞研究的医学革命-清华大学,961,crawl_7b4c5d158f3b,42eec732f66d878110238c20916733c4c477ebdcf2df9c5a2f22d5a8c445195e,,
https://www.tsinghua.edu.cn/info/1181/55405.htm,????,high,imported,200,道康宁高级副总章舸科做客清华论坛谈科技与创新-清华大学,962,crawl_51bf9b696693,ab2a4f653edd4d8d7c33cd1ac7bca2f25a4b1a32783b57592671b118cbd7beba,,
https://www.tsinghua.edu.cn/info/1181/55407.htm,????,high,imported,200,转环保微博送口罩清华学生关注环保公益-清华大学,963,crawl_95fa48a39c96,801e14178f4e88e0f6bc877c077f1f702483080e0de530e4d86373b44dacca61,,
https://www.tsinghua.edu.cn/info/1181/55409.htm,????,high,imported,200,清华学生科研成果实现智能风筝室内放飞-清华大学,964,crawl_085d54084c3a,d5ab616dd10d8f0d3ff1b0dc13c059d49364815ba5e8db9d0e868eb3d0c90da2,,
https://www.tsinghua.edu.cn/info/1181/55411.htm,????,high,imported,200,清华大学召开2013年纪检监察工作会议-清华大学,965,crawl_b033b29c81d0,526243a5d8e96c8d6fa97be11904dce86d16976600e0cbbc06fee9bf2cf92b71,,
https://www.tsinghua.edu.cn/info/1181/55413.htm,????,high,imported,200,清华教授张林琦主持的艾滋病疫苗研究取得重大进展-清华大学,966,crawl_d89bae4fd123,57f7f3c406fdad397214a1456991136c098d586640b63f99f6aef1e195a35773,,
https://www.tsinghua.edu.cn/info/1181/55415.htm,????,high,imported,200,易家祥：忆往难舍清华情 行道犹念兴业梦-清华大学,967,crawl_a86455d1a127,c8e8651d564f2178db051ce9d8af6f26bdb80ddee170bd3f7412b7eb92c2356b,,
https://www.tsinghua.edu.cn/info/1181/55417.htm,????,high,imported,200,校党委书记胡和平到机械工程系调研-清华大学,968,crawl_1c59e93a55b2,64b77c4896833acebae3e8c09921802ed120edb46802d0ed5593240037e5346f,,
https://www.tsinghua.edu.cn/info/1181/55419.htm,????,high,imported,200,清华牵头承担973项目源-网-荷协同的智能电网能量管理和运行控制基础研究启动-清华大学,969,crawl_929ff284378e,93bc2b18468f1213e3b388322a150ff1fe6844c6c0dc1f490a7f065a13cf5f26,,
https://www.tsinghua.edu.cn/info/1181/55421.htm,????,high,imported,200,清华召开2012年后勤总结表彰大会-清华大学,970,crawl_c61c2dc6ab7c,bc0071d6cfc49d7fa374d49e58e6bdd02578d131677a2ea4e02294c3d211a5c9,,
https://www.tsinghua.edu.cn/info/1181/55423.htm,????,high,imported,200,清华物理系《科学》发文揭示拓扑诱导的磁性量子相变-清华大学,951,crawl_0a3f54bf95ae,e87ad7a4477d11041470bfe04a7ad32c0310e01a38229f17f24f6abb65733dc4,,
https://www.tsinghua.edu.cn/info/1181/55425.htm,????,high,imported,200,奥斯卡金像奖得主理查德·安德森做客清华西阶论坛-清华大学,952,crawl_9d06e5cf6fb7,935b5d1c63a4f0a6cd3138d93599e8fde2fa835d92f40ba1e4f85dce9855a20c,,
https://www.tsinghua.edu.cn/info/1181/55427.htm,????,high,imported,200,袁雯：一个小球支起的精彩人生-清华大学,953,crawl_c96ac7e9501a,af2ef1f0ce729fa9509ed15d1e8256fcfdc9f2a5204ac71da9847979eb02ad56,,
https://www.tsinghua.edu.cn/info/1181/55429.htm,????,high,imported,200,赵冬梅做客清华文新论坛解读北宋武选官诞生记-清华大学,954,crawl_90b03a1bcea4,4c28b6eeb94d1fdce2020d9093554ea19b49e94ce8ac6c6019d3fc9f9f13c424,,
